ASSESSMENT_START_TIME;FINDING_UNIQUE_ID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_DETAILS;RESOURCE_TAGS;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_RECOMMENDATION_CODE_NATIVEIAC;REMEDIATION_RECOMMENDATION_CODE_TERRAFORM;REMEDIATION_RECOMMENDATION_CODE_CLI;REMEDIATION_RECOMMENDATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROFILE;ACCOUNT_ID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ARN;ACCOUNT_ORG;ACCOUNT_TAGS;REGION;RESOURCE_ID;RESOURCE_ARN
2025-09-23T14:21:26.523400;prowler-aws-ec2_securitygroup_with_many_ingress_egress_rules-850960379897-eu-central-1-sg-005232cfd5d3c980d;aws;ec2_securitygroup_with_many_ingress_egress_rules;Find security groups with more than 50 ingress or egress rules.;Infrastructure Security;PASS;Security group default (sg-005232cfd5d3c980d) has 1 inbound rules and 1 outbound rules.;ec2;securitygroup;high;AwsEc2SecurityGroup;default;;Find security groups with more than 50 ingress or egress rules.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;;850960379897;;;;;;eu-central-1;sg-005232cfd5d3c980d;arn:aws:ec2:eu-central-1:850960379897:security-group/sg-005232cfd5d3c980d
2025-09-23T14:21:26.523400;prowler-aws-ec2_securitygroup_with_many_ingress_egress_rules-850960379897-eu-north-1-sg-0c5ac22a9c5dd05c2;aws;ec2_securitygroup_with_many_ingress_egress_rules;Find security groups with more than 50 ingress or egress rules.;Infrastructure Security;PASS;Security group default (sg-0c5ac22a9c5dd05c2) has 1 inbound rules and 1 outbound rules.;ec2;securitygroup;high;AwsEc2SecurityGroup;default;;Find security groups with more than 50 ingress or egress rules.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;;850960379897;;;;;;eu-north-1;sg-0c5ac22a9c5dd05c2;arn:aws:ec2:eu-north-1:850960379897:security-group/sg-0c5ac22a9c5dd05c2
2025-09-23T14:21:26.523400;prowler-aws-ec2_securitygroup_with_many_ingress_egress_rules-850960379897-eu-west-1-sg-0552362318a1770b9;aws;ec2_securitygroup_with_many_ingress_egress_rules;Find security groups with more than 50 ingress or egress rules.;Infrastructure Security;PASS;Security group default (sg-0552362318a1770b9) has 1 inbound rules and 1 outbound rules.;ec2;securitygroup;high;AwsEc2SecurityGroup;default;;Find security groups with more than 50 ingress or egress rules.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;;850960379897;;;;;;eu-west-1;sg-0552362318a1770b9;arn:aws:ec2:eu-west-1:850960379897:security-group/sg-0552362318a1770b9
2025-09-23T14:21:26.523400;prowler-aws-ec2_securitygroup_with_many_ingress_egress_rules-850960379897-eu-west-2-sg-00562f3828ee03ec9;aws;ec2_securitygroup_with_many_ingress_egress_rules;Find security groups with more than 50 ingress or egress rules.;Infrastructure Security;PASS;Security group default (sg-00562f3828ee03ec9) has 1 inbound rules and 1 outbound rules.;ec2;securitygroup;high;AwsEc2SecurityGroup;default;;Find security groups with more than 50 ingress or egress rules.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;;850960379897;;;;;;eu-west-2;sg-00562f3828ee03ec9;arn:aws:ec2:eu-west-2:850960379897:security-group/sg-00562f3828ee03ec9
2025-09-23T14:21:26.523400;prowler-aws-ec2_securitygroup_with_many_ingress_egress_rules-850960379897-eu-west-3-sg-084143c16189d3c9e;aws;ec2_securitygroup_with_many_ingress_egress_rules;Find security groups with more than 50 ingress or egress rules.;Infrastructure Security;PASS;Security group default (sg-084143c16189d3c9e) has 1 inbound rules and 1 outbound rules.;ec2;securitygroup;high;AwsEc2SecurityGroup;default;;Find security groups with more than 50 ingress or egress rules.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;;850960379897;;;;;;eu-west-3;sg-084143c16189d3c9e;arn:aws:ec2:eu-west-3:850960379897:security-group/sg-084143c16189d3c9e
2025-09-23T14:21:26.523400;prowler-aws-ec2_securitygroup_with_many_ingress_egress_rules-850960379897-sa-east-1-sg-0c809e046b512c79a;aws;ec2_securitygroup_with_many_ingress_egress_rules;Find security groups with more than 50 ingress or egress rules.;Infrastructure Security;PASS;Security group default (sg-0c809e046b512c79a) has 1 inbound rules and 1 outbound rules.;ec2;securitygroup;high;AwsEc2SecurityGroup;default;;Find security groups with more than 50 ingress or egress rules.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;;850960379897;;;;;;sa-east-1;sg-0c809e046b512c79a;arn:aws:ec2:sa-east-1:850960379897:security-group/sg-0c809e046b512c79a
2025-09-23T14:21:26.523400;prowler-aws-ec2_securitygroup_with_many_ingress_egress_rules-850960379897-us-east-1-sg-04452cb5950d724f7;aws;ec2_securitygroup_with_many_ingress_egress_rules;Find security groups with more than 50 ingress or egress rules.;Infrastructure Security;PASS;Security group default (sg-04452cb5950d724f7) has 1 inbound rules and 1 outbound rules.;ec2;securitygroup;high;AwsEc2SecurityGroup;default;;Find security groups with more than 50 ingress or egress rules.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;;850960379897;;;;;;us-east-1;sg-04452cb5950d724f7;arn:aws:ec2:us-east-1:850960379897:security-group/sg-04452cb5950d724f7
2025-09-23T14:21:26.523400;prowler-aws-ec2_securitygroup_with_many_ingress_egress_rules-850960379897-us-east-2-sg-0c1d0cd9b07f24e2a;aws;ec2_securitygroup_with_many_ingress_egress_rules;Find security groups with more than 50 ingress or egress rules.;Infrastructure Security;PASS;Security group default (sg-0c1d0cd9b07f24e2a) has 1 inbound rules and 1 outbound rules.;ec2;securitygroup;high;AwsEc2SecurityGroup;default;;Find security groups with more than 50 ingress or egress rules.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;;850960379897;;;;;;us-east-2;sg-0c1d0cd9b07f24e2a;arn:aws:ec2:us-east-2:850960379897:security-group/sg-0c1d0cd9b07f24e2a
2025-09-23T14:21:26.523400;prowler-aws-ec2_securitygroup_with_many_ingress_egress_rules-850960379897-us-west-1-sg-033eda2363e54f90d;aws;ec2_securitygroup_with_many_ingress_egress_rules;Find security groups with more than 50 ingress or egress rules.;Infrastructure Security;PASS;Security group default (sg-033eda2363e54f90d) has 1 inbound rules and 1 outbound rules.;ec2;securitygroup;high;AwsEc2SecurityGroup;default;;Find security groups with more than 50 ingress or egress rules.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;;850960379897;;;;;;us-west-1;sg-033eda2363e54f90d;arn:aws:ec2:us-west-1:850960379897:security-group/sg-033eda2363e54f90d
2025-09-23T14:21:26.523400;prowler-aws-ec2_securitygroup_with_many_ingress_egress_rules-850960379897-us-west-2-sg-063c97364b7cf47c5;aws;ec2_securitygroup_with_many_ingress_egress_rules;Find security groups with more than 50 ingress or egress rules.;Infrastructure Security;PASS;Security group default (sg-063c97364b7cf47c5) has 1 inbound rules and 1 outbound rules.;ec2;securitygroup;high;AwsEc2SecurityGroup;default;;Find security groups with more than 50 ingress or egress rules.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;;850960379897;;;;;;us-west-2;sg-063c97364b7cf47c5;arn:aws:ec2:us-west-2:850960379897:security-group/sg-063c97364b7cf47c5
2025-09-23T14:21:26.523400;prowler-aws-vpc_different_regions-850960379897-ap-southeast-1-850960379897;aws;vpc_different_regions;Ensure there are VPCs in more than one region;Infrastructure Security;FAIL;VPCs found only in one region.;vpc;subnet;medium;AwsEc2Vpc;;;Ensure there are VPCs in more than one region;;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_Scenario2.html;Ensure there are VPCs in more than one region;https://docs.aws.amazon.com/vpc/latest/userguide/vpc-example-private-subnets-nat.html;;;aws ec2 create-vpc;;;;;;;;850960379897;;;;;;ap-southeast-1;850960379897;arn:aws:iam::850960379897:root
2025-09-23T14:21:26.523400;prowler-aws-vpc_endpoint_services_allowed_principals_trust_boundaries-850960379897-us-east-1-vpce-svc-02e288a4c6043110f;aws;vpc_endpoint_services_allowed_principals_trust_boundaries;Find trust boundaries in VPC endpoint services allowlisted principles.;Infrastructure Security;PASS;VPC Endpoint Service vpce-svc-02e288a4c6043110f has no allowed principals.;vpc;service_endpoint;medium;AwsEc2VpcEndpointService;;;Find trust boundaries in VPC endpoint services allowlisted principles.;Account VPC could be linked to other accounts.;;In multi Account environments identify untrusted links. Check trust chaining and dependencies between accounts.;https://docs.aws.amazon.com/vpc/latest/privatelink/vpc-endpoints-access.html;;;;https://docs.bridgecrew.io/docs/networking_9#aws-vpc-endpoints-are-exposed;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP01;trustboundaries;;;;;850960379897;;;;;;us-east-1;vpce-svc-02e288a4c6043110f;arn:aws:ec2:us-east-1:850960379897:vpc-endpoint-service/vpce-svc-02e288a4c6043110f
2025-09-23T14:21:26.523400;prowler-aws-vpc_endpoint_services_allowed_principals_trust_boundaries-850960379897-us-west-2-vpce-svc-028691921eaeee579;aws;vpc_endpoint_services_allowed_principals_trust_boundaries;Find trust boundaries in VPC endpoint services allowlisted principles.;Infrastructure Security;PASS;VPC Endpoint Service vpce-svc-028691921eaeee579 has no allowed principals.;vpc;service_endpoint;medium;AwsEc2VpcEndpointService;;;Find trust boundaries in VPC endpoint services allowlisted principles.;Account VPC could be linked to other accounts.;;In multi Account environments identify untrusted links. Check trust chaining and dependencies between accounts.;https://docs.aws.amazon.com/vpc/latest/privatelink/vpc-endpoints-access.html;;;;https://docs.bridgecrew.io/docs/networking_9#aws-vpc-endpoints-are-exposed;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP01;trustboundaries;;;;;850960379897;;;;;;us-west-2;vpce-svc-028691921eaeee579;arn:aws:ec2:us-west-2:850960379897:vpc-endpoint-service/vpce-svc-028691921eaeee579
2025-09-23T14:21:26.523400;prowler-aws-vpc_flow_logs_enabled-850960379897-ap-northeast-1-vpc-04af373ef73e8cb5b;aws;vpc_flow_logs_enabled;Ensure VPC Flow Logging is Enabled in all VPCs.;Logging and Monitoring;FAIL;VPC vpc-04af373ef73e8cb5b Flow logs are disabled.;vpc;flow_log;medium;AwsEc2Vpc;;;Ensure VPC Flow Logging is Enabled in all VPCs.;VPC Flow Logs provide visibility into network traffic that traverses the VPC and can be used to detect anomalous traffic or insight during security workflows.;;It is recommended that VPC Flow Logs be enabled for packet Rejects for VPCs.;http://docs.aws.amazon.com/AmazonVPC/latest/UserGuide/flow-logs.html;;https://docs.bridgecrew.io/docs/logging_9-enable-vpc-flow-logging#terraform;;https://docs.bridgecrew.io/docs/logging_9-enable-vpc-flow-logging#aws-console;CISA: your_-urroundings-1, your-data-2 | SOC2: cc_7_2, cc_7_3 | CIS-1.4: 3.9 | CIS-1.5: 3.9 | GDPR: article_25, article_30 | AWS-Foundational-Security-Best-Practices: ec2 | ISO27001-2013: A.12.4 | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b, 164_312_c_2 | CIS-2.0: 3.9 | GxP-21-CFR-Part-11: 11.10-e | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP01, SEC04-BP02, SEC04-BP03, SEC05-BP04, SEC09-BP04 | NIST-800-171-Revision-2: 3_3_1, 3_3_3, 3_6_1, 3_6_2, 3_13_1, 3_14_6, 3_14_7 | NIST-800-53-Revision-4: au_2, au_3, au_12 | NIST-800-53-Revision-5: ac_4_26, au_2_b, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_6_3, au_6_4, au_6_6, au_6_9, au_8_b, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, ca_7_b, cm_5_1_b, cm_6_a, cm_9_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, si_4_17, si_7_8 | ENS-RD2022: op.mon.1.aws.flow.1 | NIST-CSF-1.1: ae_1, ae_3, cm_1, cm_7, am_3, ds_5, pt_1 | RBI-Cyber-Security-Framework: annex_i_7_4 | FFIEC: d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-ev-b-1, d3-dc-ev-b-3, d3-pc-im-b-3 | PCI-3.2.1: ec2 | FedRamp-Moderate-Revision-4: au-2-a-d, au-3, au-6-1-3, au-12-a-c | FedRAMP-Low-Revision-4: au-2;forensics-ready;;;;;850960379897;;;;;;ap-northeast-1;vpc-04af373ef73e8cb5b;arn:aws:ec2:ap-northeast-1:850960379897:vpc/vpc-04af373ef73e8cb5b
2025-09-23T14:21:26.523400;prowler-aws-vpc_flow_logs_enabled-850960379897-ap-northeast-2-vpc-09e4982c3fe902c77;aws;vpc_flow_logs_enabled;Ensure VPC Flow Logging is Enabled in all VPCs.;Logging and Monitoring;FAIL;VPC vpc-09e4982c3fe902c77 Flow logs are disabled.;vpc;flow_log;medium;AwsEc2Vpc;;;Ensure VPC Flow Logging is Enabled in all VPCs.;VPC Flow Logs provide visibility into network traffic that traverses the VPC and can be used to detect anomalous traffic or insight during security workflows.;;It is recommended that VPC Flow Logs be enabled for packet Rejects for VPCs.;http://docs.aws.amazon.com/AmazonVPC/latest/UserGuide/flow-logs.html;;https://docs.bridgecrew.io/docs/logging_9-enable-vpc-flow-logging#terraform;;https://docs.bridgecrew.io/docs/logging_9-enable-vpc-flow-logging#aws-console;CISA: your_-urroundings-1, your-data-2 | SOC2: cc_7_2, cc_7_3 | CIS-1.4: 3.9 | CIS-1.5: 3.9 | GDPR: article_25, article_30 | AWS-Foundational-Security-Best-Practices: ec2 | ISO27001-2013: A.12.4 | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b, 164_312_c_2 | CIS-2.0: 3.9 | GxP-21-CFR-Part-11: 11.10-e | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP01, SEC04-BP02, SEC04-BP03, SEC05-BP04, SEC09-BP04 | NIST-800-171-Revision-2: 3_3_1, 3_3_3, 3_6_1, 3_6_2, 3_13_1, 3_14_6, 3_14_7 | NIST-800-53-Revision-4: au_2, au_3, au_12 | NIST-800-53-Revision-5: ac_4_26, au_2_b, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_6_3, au_6_4, au_6_6, au_6_9, au_8_b, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, ca_7_b, cm_5_1_b, cm_6_a, cm_9_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, si_4_17, si_7_8 | ENS-RD2022: op.mon.1.aws.flow.1 | NIST-CSF-1.1: ae_1, ae_3, cm_1, cm_7, am_3, ds_5, pt_1 | RBI-Cyber-Security-Framework: annex_i_7_4 | FFIEC: d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-ev-b-1, d3-dc-ev-b-3, d3-pc-im-b-3 | PCI-3.2.1: ec2 | FedRamp-Moderate-Revision-4: au-2-a-d, au-3, au-6-1-3, au-12-a-c | FedRAMP-Low-Revision-4: au-2;forensics-ready;;;;;850960379897;;;;;;ap-northeast-2;vpc-09e4982c3fe902c77;arn:aws:ec2:ap-northeast-2:850960379897:vpc/vpc-09e4982c3fe902c77
2025-09-23T14:21:26.523400;prowler-aws-vpc_flow_logs_enabled-850960379897-ap-northeast-3-vpc-087105007b589a524;aws;vpc_flow_logs_enabled;Ensure VPC Flow Logging is Enabled in all VPCs.;Logging and Monitoring;FAIL;VPC vpc-087105007b589a524 Flow logs are disabled.;vpc;flow_log;medium;AwsEc2Vpc;;;Ensure VPC Flow Logging is Enabled in all VPCs.;VPC Flow Logs provide visibility into network traffic that traverses the VPC and can be used to detect anomalous traffic or insight during security workflows.;;It is recommended that VPC Flow Logs be enabled for packet Rejects for VPCs.;http://docs.aws.amazon.com/AmazonVPC/latest/UserGuide/flow-logs.html;;https://docs.bridgecrew.io/docs/logging_9-enable-vpc-flow-logging#terraform;;https://docs.bridgecrew.io/docs/logging_9-enable-vpc-flow-logging#aws-console;CISA: your_-urroundings-1, your-data-2 | SOC2: cc_7_2, cc_7_3 | CIS-1.4: 3.9 | CIS-1.5: 3.9 | GDPR: article_25, article_30 | AWS-Foundational-Security-Best-Practices: ec2 | ISO27001-2013: A.12.4 | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b, 164_312_c_2 | CIS-2.0: 3.9 | GxP-21-CFR-Part-11: 11.10-e | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP01, SEC04-BP02, SEC04-BP03, SEC05-BP04, SEC09-BP04 | NIST-800-171-Revision-2: 3_3_1, 3_3_3, 3_6_1, 3_6_2, 3_13_1, 3_14_6, 3_14_7 | NIST-800-53-Revision-4: au_2, au_3, au_12 | NIST-800-53-Revision-5: ac_4_26, au_2_b, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_6_3, au_6_4, au_6_6, au_6_9, au_8_b, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, ca_7_b, cm_5_1_b, cm_6_a, cm_9_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, si_4_17, si_7_8 | ENS-RD2022: op.mon.1.aws.flow.1 | NIST-CSF-1.1: ae_1, ae_3, cm_1, cm_7, am_3, ds_5, pt_1 | RBI-Cyber-Security-Framework: annex_i_7_4 | FFIEC: d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-ev-b-1, d3-dc-ev-b-3, d3-pc-im-b-3 | PCI-3.2.1: ec2 | FedRamp-Moderate-Revision-4: au-2-a-d, au-3, au-6-1-3, au-12-a-c | FedRAMP-Low-Revision-4: au-2;forensics-ready;;;;;850960379897;;;;;;ap-northeast-3;vpc-087105007b589a524;arn:aws:ec2:ap-northeast-3:850960379897:vpc/vpc-087105007b589a524
2025-09-23T14:21:26.523400;prowler-aws-vpc_flow_logs_enabled-850960379897-ap-south-1-vpc-09f4b7b8f11d313df;aws;vpc_flow_logs_enabled;Ensure VPC Flow Logging is Enabled in all VPCs.;Logging and Monitoring;FAIL;VPC vpc-09f4b7b8f11d313df Flow logs are disabled.;vpc;flow_log;medium;AwsEc2Vpc;;;Ensure VPC Flow Logging is Enabled in all VPCs.;VPC Flow Logs provide visibility into network traffic that traverses the VPC and can be used to detect anomalous traffic or insight during security workflows.;;It is recommended that VPC Flow Logs be enabled for packet Rejects for VPCs.;http://docs.aws.amazon.com/AmazonVPC/latest/UserGuide/flow-logs.html;;https://docs.bridgecrew.io/docs/logging_9-enable-vpc-flow-logging#terraform;;https://docs.bridgecrew.io/docs/logging_9-enable-vpc-flow-logging#aws-console;CISA: your_-urroundings-1, your-data-2 | SOC2: cc_7_2, cc_7_3 | CIS-1.4: 3.9 | CIS-1.5: 3.9 | GDPR: article_25, article_30 | AWS-Foundational-Security-Best-Practices: ec2 | ISO27001-2013: A.12.4 | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b, 164_312_c_2 | CIS-2.0: 3.9 | GxP-21-CFR-Part-11: 11.10-e | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP01, SEC04-BP02, SEC04-BP03, SEC05-BP04, SEC09-BP04 | NIST-800-171-Revision-2: 3_3_1, 3_3_3, 3_6_1, 3_6_2, 3_13_1, 3_14_6, 3_14_7 | NIST-800-53-Revision-4: au_2, au_3, au_12 | NIST-800-53-Revision-5: ac_4_26, au_2_b, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_6_3, au_6_4, au_6_6, au_6_9, au_8_b, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, ca_7_b, cm_5_1_b, cm_6_a, cm_9_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, si_4_17, si_7_8 | ENS-RD2022: op.mon.1.aws.flow.1 | NIST-CSF-1.1: ae_1, ae_3, cm_1, cm_7, am_3, ds_5, pt_1 | RBI-Cyber-Security-Framework: annex_i_7_4 | FFIEC: d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-ev-b-1, d3-dc-ev-b-3, d3-pc-im-b-3 | PCI-3.2.1: ec2 | FedRamp-Moderate-Revision-4: au-2-a-d, au-3, au-6-1-3, au-12-a-c | FedRAMP-Low-Revision-4: au-2;forensics-ready;;;;;850960379897;;;;;;ap-south-1;vpc-09f4b7b8f11d313df;arn:aws:ec2:ap-south-1:850960379897:vpc/vpc-09f4b7b8f11d313df
2025-09-23T14:21:26.523400;prowler-aws-vpc_flow_logs_enabled-850960379897-ap-southeast-2-vpc-00f79898bf69626ec;aws;vpc_flow_logs_enabled;Ensure VPC Flow Logging is Enabled in all VPCs.;Logging and Monitoring;FAIL;VPC vpc-00f79898bf69626ec Flow logs are disabled.;vpc;flow_log;medium;AwsEc2Vpc;;;Ensure VPC Flow Logging is Enabled in all VPCs.;VPC Flow Logs provide visibility into network traffic that traverses the VPC and can be used to detect anomalous traffic or insight during security workflows.;;It is recommended that VPC Flow Logs be enabled for packet Rejects for VPCs.;http://docs.aws.amazon.com/AmazonVPC/latest/UserGuide/flow-logs.html;;https://docs.bridgecrew.io/docs/logging_9-enable-vpc-flow-logging#terraform;;https://docs.bridgecrew.io/docs/logging_9-enable-vpc-flow-logging#aws-console;CISA: your_-urroundings-1, your-data-2 | SOC2: cc_7_2, cc_7_3 | CIS-1.4: 3.9 | CIS-1.5: 3.9 | GDPR: article_25, article_30 | AWS-Foundational-Security-Best-Practices: ec2 | ISO27001-2013: A.12.4 | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b, 164_312_c_2 | CIS-2.0: 3.9 | GxP-21-CFR-Part-11: 11.10-e | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP01, SEC04-BP02, SEC04-BP03, SEC05-BP04, SEC09-BP04 | NIST-800-171-Revision-2: 3_3_1, 3_3_3, 3_6_1, 3_6_2, 3_13_1, 3_14_6, 3_14_7 | NIST-800-53-Revision-4: au_2, au_3, au_12 | NIST-800-53-Revision-5: ac_4_26, au_2_b, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_6_3, au_6_4, au_6_6, au_6_9, au_8_b, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, ca_7_b, cm_5_1_b, cm_6_a, cm_9_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, si_4_17, si_7_8 | ENS-RD2022: op.mon.1.aws.flow.1 | NIST-CSF-1.1: ae_1, ae_3, cm_1, cm_7, am_3, ds_5, pt_1 | RBI-Cyber-Security-Framework: annex_i_7_4 | FFIEC: d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-ev-b-1, d3-dc-ev-b-3, d3-pc-im-b-3 | PCI-3.2.1: ec2 | FedRamp-Moderate-Revision-4: au-2-a-d, au-3, au-6-1-3, au-12-a-c | FedRAMP-Low-Revision-4: au-2;forensics-ready;;;;;850960379897;;;;;;ap-southeast-2;vpc-00f79898bf69626ec;arn:aws:ec2:ap-southeast-2:850960379897:vpc/vpc-00f79898bf69626ec
